#AÑO,CODFUNCION,CODECOPART,NOMPARTIDA,Inicial,Actual,O
2018.0,4310,24000,"EDICIONES, FOLLETOS Y CARTELES COMERCIO",4000.0,4000.0,0.0
2018.0,4310,48000,CONVENIO ASOCIACION COMERCIANTES,6000.0,6000.0,0.0
2018.0,4310,48001,PREMIOS CONCURSO COMERCIANTES,1500.0,1500.0,0.0
2018.0,4311,22105,CATERING FERIAS Y EXPOSICIONES AGRICULTURA,3000.0,3000.0,0.0
2018.0,4311,22606,FERIA ARTESANIA GREMIO ARTESANOS,1000.0,1000.0,0.0
2018.0,4311,22609,FERIAS Y EXPOSICIONES COMERCIO Y  AGRICULTURA,5000.0,5000.0,0.0
2018.0,4311,22610,"PROGRAMA ""ALHAMA EN LA CALLE""",5000.0,5000.0,0.0
2018.0,4311,22799,"SONORIZACIÓN, ILUMINACION, FERIAS  Y EXPOSICIONES ",2000.0,2000.0,0.0
2018.0,4312,21200,MANTENIMIENTO PZA.ABASTOS Y MERCADO,1000.0,1000.0,30.59
2018.0,4312,22799,GRAFITIS EN PERSIANAS PLAZA DE ABASTOS,6000.0,6000.0,0.0
2018.0,4312,62500,COMPRA DE 14 ASEOS PORTARTILES PARA MERCADO,406.72,14726.97,0.0
2018.0,4312,63200,RENOVAC. TEJADOS Y ADECUAC. ACCESOS MERCADO ABASTO,0.0,67063.28,0.0
2018.0,432,20300,SONORIZ. SERENATA Y OTROS S.SANTA,1300.0,1300.0,1406.02
2018.0,432,21200,MTO. Y CONSERVACION OFICINA DE TURISMO,100.0,100.0,19.95
2018.0,432,21900,"""Q CALIDAD TURISTICA"" MARCA Y SUSCRIPCION",1250.0,1250.0,0.0
2018.0,432,22100,ENERGIA ELECTRICA EDIFICIOS TURISMO,2000.0,2000.0,562.9
2018.0,432,22104,VESTUARIO PERSONAL INFORMACION Y TURISMO,250.0,250.0,0.0
2018.0,432,22199,SEÑALIZ. RUTA TURISTICA Y OTROS GTOS.,4500.0,4500.0,0.0
2018.0,432,22299,DESARROLLO APLICACIONES DIFUSION TURISTICA y OTROS,6000.0,6000.0,0.0
2018.0,432,22601,GASTOS DE PROMOCION TURISTICA (MERCH...),7295.0,7295.0,83.6
2018.0,432,22602,PUBLICIDAD PROMOC. Y DIFUSION INTERES TURISTICO,6000.0,6000.0,4719.0
2018.0,432,22609,VISITAS TURISTICAS Y GUIAS,15000.0,15000.0,3536.4
2018.0,432,22699,GASTOS DIVERSOS TURISMO,1000.0,1000.0,0.0
2018.0,432,22702,LIMPIEZA EDIFICIOS TURISMO,322.92,322.92,161.46
2018.0,432,22798,SERV. PROFES. PARA ATENDER OFICINA TURISMO,6000.0,6000.0,0.0
2018.0,432,22799,CTOS. TRADUCCION Y MTO. WED TURISTICA,5000.0,5000.0,1512.5
2018.0,432,24000,EDICIONES Y FOLLETOS C.TURISMO,10500.0,10500.0,489.93
2018.0,432,48001,BECAS PERSONAL TURISMO,6000.0,6000.0,0.0
2018.0,432,48002,"APORTACION "" VIAS VERDES""",5100.0,5100.0,4612.26
2018.0,432,48003,APORTAC. MANCOMUNIDAD TURISTICA S.ESPUÑA,36647.0,60417.0,0.0
2018.0,432,62500,EQUIPAMIENTO TURISMO,2000.0,2000.0,0.0
2018.0,450,12003,RETRIBUCIONES BASICAS BRIGADAS-C1,10215.97,8215.97,0.0
2018.0,450,12004,RETRIBUCIONES BASICAS BRIDADAS-C2,93653.25,93653.25,21010.98
2018.0,450,12005,RETRIBUCIONES BASICAS BRIGADAS-E,170684.26,153674.62,60739.03
2018.0,450,12100,COMPLEMENTO DESTINO BRIGADAS,135498.53,97415.63,31498.22
2018.0,450,12101,COMPLEMENTO ESPECIFICO BRIGADAS,213991.09,159360.02,51788.25
2018.0,450,13100,PERS. LABORAL TEMPORAL BRIGADAS,0.0,0.0,5539.74
2018.0,450,14300,FUNCIONARIOS INTERINOS BRIGADAS ,0.0,0.0,29540.87
2018.0,450,15000,PRODUCTIVIDAD FUNCIONARIOS BRIGADAS,23401.62,23401.62,22965.28
2018.0,450,15100,GRATIFICACIONES PERSONAL DE BRIGADAS,0.0,0.0,1119.62
2018.0,450,16000,SEGURIDAD SOCIAL FUNCIONARIOS BRIGADAS,189965.36,178855.69,0.0
2018.0,450,16001,SEGURIDAD SOCIAL PERS. LABORAL BRIGADAS,0.0,0.0,0.0
2018.0,450,20400,ARRENDAMIENTO DE VEHICULOS Y OTR. MAT. DE TRANSPOR,30000.0,30000.0,3871.2
2018.0,450,21300,MTO. MAQUINARIA Y UTILLAJE BRIGADAS,4500.0,4500.0,1087.17
2018.0,450,21400,MTO. VEHICULOS BRIGADAS,25000.0,25000.0,8541.45
2018.0,450,21600,PROGRAMA INFORMATICO GESTION BRIGADAS,3126.0,3126.0,1815.0
2018.0,450,22103,COMBUSTIBLE VEHICULOS BRIGADAS,23960.18,25960.18,7403.23
2018.0,450,22104,VESTUARIO PERSONAL BRIGADAS,9000.0,9000.0,843.97
2018.0,450,22192,MATERIAL TECNICO Y ESPECIAL BRIGADAS,0.0,0.0,141.13
2018.0,450,22199,MATERIALES Y SUMINISTROS BRIGADAS,18000.0,18000.0,2940.54
2018.0,450,22700,LIMPIEZA EDIFICIOS BRIGADAS,605.52,605.52,302.76
2018.0,450,62300,EQUIPAMIENTO BRIGADAS,1000.0,1000.0,0.0
2018.0,450,62400,VEHICULO CAMION GRUA BRIGADAS,0.0,70180.0,0.0
2018.0,450,62500,MAQUINARIA Y HERRAMIENTAS BRIGADAS,5000.0,5000.0,0.0
2018.0,454,21001,MEJORA RED VIARIA-BACHEOS,30000.0,30000.0,423.5
2018.0,454,22104,DESBROCE Y TRAT. FITOSANITARIO CAMINOS,12000.0,12000.0,641.42
2018.0,454,22501,TASA OCUPAC. TERRENOS FORESTALES Y RED CTRAS.,3000.0,3000.0,0.0
2018.0,454,61900,EQUIPAMIENTO CAMINOS VECINALES,1000.0,1000.0,0.0
2018.0,454,61901,RENOVAC. SEÑALES VERTICALES EN CAMINOS,6000.0,6000.0,0.0
2018.0,491,12003,RETRIB. BASICAS N.TEGNOLOGIAS-C1,30674.95,30674.95,7599.59
2018.0,491,12004,RETRIB. BASICAS N.TEGNOLOGIAS-C2,28042.22,28042.22,21323.85
2018.0,491,12100,RETRIB.COMPLEMENT.PERSONAL INFORMATICA,38743.92,38743.92,12094.55
2018.0,491,12101,COMPLEMENTO ESPECIFICO NUEVAS TECNOLOG.,56197.42,56197.42,18611.13
2018.0,491,15000,PRODUCTIVIDAD FUNCIONARIOS N. TECNOLOGIAS,5762.19,5762.19,0.0
2018.0,491,16000,SEGURIDAD SOCIAL FUNCIONARIOS N.TEGNOLOGIAS,40301.17,40301.17,0.0
2018.0,491,21300,MTO. CENTRO PROCESO DE DATOS Y OTRA MAQUINARIA,56800.0,56800.0,0.0
2018.0,491,21301,MANTENIMIENTO Y REPARACION MAQUINARIA Y OTR.,0.0,0.0,90.0
2018.0,491,22000,CONSUMIBLES INFORMATICOS,8000.0,8000.0,2662.0
2018.0,491,22701,CERTIFICADOS DIGITALES,3000.0,3000.0,602.47
2018.0,491,22798,MANTENIMIENTO WEB MUNICIPAL,15000.0,15000.0,7260.0
2018.0,491,22799,MANTENIMIENTO PROGRAMAS INFORMATICOS,92880.0,92880.0,21125.23
2018.0,491,62600,ADQUISICION EQUIPOS INFORMATICOS,8300.0,71220.0,62920.0
2018.0,491,62601,PTOS. PART. ADQUISIC. EQUIPOS Y LICENCIAS INFORMAT,0.0,70000.0,0.0
2018.0,493,22699,ACTIVIDADES DE DIVULGACION AL CONSUMIDOR,467.72,467.72,0.0
2018.0,493,22799,GESTION OMIC,21175.0,21175.0,13119.29
2018.0,493,62500,EQUIPAMIENTO CONSUMO,300.0,300.0,0.0
2018.0,912,10000,RETRIB. ORGANOS DE GOBIERNO,171484.6,171484.6,81384.94
2018.0,912,11000,PERSONAL CONFIANZA ORG. GOBIERNO,28011.95,28011.95,13809.53
2018.0,912,15001,PRODUCTIVIDAD PERSONAL CONFIANZA,1050.45,1050.45,0.0
2018.0,912,16001,SEG. SOCIAL PERSONAL CONFIANZA,8991.83,8991.83,0.0
2018.0,912,16002,SEG. SOCIAL ORGANOS DE GOBIERNO,52988.74,52988.74,0.0
2018.0,912,22101,SUMINISTRO AGUA PLENO,250.0,250.0,0.0
2018.0,912,22601,ATENCIONES PROTOCOLARIAS ORG. GOBIERNO,10500.0,10500.0,3171.67
2018.0,912,22699,ACTOS INSTITUCIONALES E IMPREVISTOS,8000.0,8000.0,0.0
2018.0,912,23000,DIETAS ORGANOS GOBIERNO,900.0,900.0,554.0
2018.0,912,23100,LOCOMOCION ORGANOS GOBIERNO,900.0,900.0,264.92
2018.0,912,23300,ASISTENCIAS  MIEMBROS GOBIERNO,23520.0,23520.0,16780.0
2018.0,912,23301,ASISTENCIAS RESTO MIEMBROS  CORPORACION,53280.0,53280.0,29450.0
2018.0,912,24000,EDICIONES  Y PUBLICACIONES ORGANOS GOBIERNO,900.0,900.0,0.0
2018.0,912,46800,ALCALDE PEDANEO DE EL BERRO,900.0,900.0,900.0
2018.0,912,46801,ALCALDE PEDANEO DE GEBAS,900.0,900.0,900.0
2018.0,912,46802,ALCALDE PEDANEO DE EL CAÑARICO,900.0,900.0,900.0
2018.0,912,46803,ALCALDE PEDANEO DE LA COSTERA,900.0,900.0,900.0
2018.0,912,46804,ALCALDE PEDANEO DE LAS CAÑADAS,900.0,900.0,900.0
2018.0,912,48000,DOTACION ECONOMICA P.P.,12200.0,12200.0,7070.0
2018.0,912,48001,DOTACION ECONOMICA C'S CIUDADANOS,8520.0,8520.0,4970.0
2018.0,912,48002,DOTACION ECONOMICA P.S.O.E.,13560.0,13560.0,7910.0
2018.0,912,48003,DOTACION ECONOMICA I.U.,9240.0,9240.0,5390.0
2018.0,9200,12000,RETRIB. BASICAS ADMON. GRAL-A1,36773.96,36773.96,28666.05
2018.0,9200,12001,RETRIB. BASICAS ADMON. GRAL-A2,44865.18,44865.18,23909.09
2018.0,9200,12003,RETRIB. BASICAS ADMON. GRAL-C1,49452.39,49452.39,15136.78
2018.0,9200,12004,RETRIB. BASICAS ADMON. GRAL-C2,88913.23,88913.23,33734.03
2018.0,9200,12005,RETRIB. BASICAS ADMON. GRAL-E,23649.11,23649.11,10584.4
2018.0,9200,12100,COMPLEMENTO DESTINO ADMON. GRAL.,136434.34,121434.34,46538.31
2018.0,9200,12101,COMPLEMENTO ESPECIFICO ADMON. GRAL.,190931.89,165931.89,63842.42
2018.0,9200,13100,PERSONAL LABORAL TEMPORAL ADMON. GRAL.,61290.57,61290.57,31786.46
2018.0,9200,14300,FUNCIONARIOS INTERINOS ADMON. GRA.,0.0,0.0,0.0
2018.0,9200,15000,PRODUCTIVIDAD FUNCIONARIOS ADMON. GRAL.,21413.25,21413.25,4000.0
2018.0,9200,15001,PRODUCTIVIDAD LABORALES ADMON. GRAL.,2298.4,2298.4,1000.0
2018.0,9200,15100,GRATIFICACIONES PERSONAL ADMON. GRAL.,0.0,0.0,4517.1
2018.0,9200,16000,SEGURIDAD SOCIAL FUNCIONARIOS ADMON. GRAL.,149587.13,149587.13,0.0
2018.0,9200,16001,SEGURIDAD SOCIAL LABORALES ADMON. GRAL.,19674.27,19674.27,0.0
2018.0,9200,21200,MANTENIMIENTO EDIFICIOS E INSTALAC. PUBL.,20000.0,10894.11,1128.19
2018.0,9200,21300,MANTENIM. MAQUINARIA EDIFICIOS PUBLICOS,60000.0,60000.0,34511.96
2018.0,9200,22000,MATERIAL OFICINA ADMON. GRAL.,15000.0,15000.0,4416.59
2018.0,9200,22001,"PRENSA, LIBROS, REVISTAS ADMON. GRAL.",10000.0,10000.0,843.29
2018.0,9200,22100,SUMINISTRO ENERGIA ELECTRICA ADMON. GRAL.,68000.0,68000.0,29825.32
2018.0,9200,22105,"SUM. AGUA Y OTROS PARA COMISIONES, PLENOS..",0.0,0.0,83.6
2018.0,9200,22112,MAT. ELECTRONICO Y DE TELECOMUNICAC.,2000.0,2000.0,0.0
2018.0,9200,22200,COMUNICACIONES TELEFONICAS ADMON. GRAL.,37000.0,37000.0,22247.12
2018.0,9200,22201,COMUNICACIONES POSTALES Y MENSAJERIA,40000.0,40000.0,12994.43
2018.0,9200,22400,PRIMAS DE SEGUROS,61000.0,61000.0,78295.24
2018.0,9200,22500,"TRIBUTOS, TASAS Y OTROS",20000.0,20000.0,9235.75
2018.0,9200,22602,PUBLICIDAD Y PROPAGANDA ADMON. GRAL.,39000.0,39000.0,27848.65
2018.0,9200,22604,GASTOS JURIDICOS Y CONTENCIOSOS,49500.0,49500.0,17998.75
2018.0,9200,22606,CURSO NUEVA LEY DE CONTRATOS,0.0,0.0,1800.0
2018.0,9200,22607,GASTOS PRUEBAS SELECTIVAS Y OPOSICIONES,2000.0,2000.0,0.0
2018.0,9200,22699,"MUPIS, ROLL-UP Y OTROS PARA EVENTOS MPLES.",2000.0,2000.0,156.3
2018.0,9200,22700,LIMPIEZA EDIFICIOS MUNICIPALES,22072.68,22072.68,11036.34
2018.0,9200,22701,CERTIFICADOS EMPLEADO PUBLICO,0.0,0.0,62.7
2018.0,9200,22702,PTOS. PARTICIPATIVOS-ASISTENCIAS TECNICAS,18000.0,18000.0,0.0
2018.0,9200,22703,"ASISTENCIAS, MANTEN. Y LICENCIAS INFORMATICAS",16000.0,16000.0,784.08
2018.0,9200,22793,TRANSP. Y RECOGIDA EFECTIVO OFIC. RECAUDACION,0.0,0.0,0.0
2018.0,9200,22794,ACTUAC. PRENVENCION RIESGOS LABORALES EN EDIF.,5000.0,5000.0,0.0
2018.0,9200,22795,CTO. DISEÑO GRAFICO Y PORTAL WEB,5800.0,5800.0,9097.2
2018.0,9200,22796,CTO. TAREAS NO ESTRUCTURALES EN CENTROS MPLES.,68000.0,68000.0,49165.33
2018.0,9200,22797,SERV. CONSULTORIA Y ASIST. ECONOMICO-FINANCIERA,17600.0,17600.0,5263.5
2018.0,9200,22798,ATENC. INTEGRAL SECRETARIA ALCALDIA,14520.0,14520.0,10890.0
2018.0,9200,22799,PREVENC. RIESGOS LABORALES Y VIGILANCIA SALUD,24000.0,24000.0,7897.25
2018.0,9200,23020,DIETAS ADMON. GRAL.,1000.0,1000.0,281.2
2018.0,9200,23120,LOCOMOCION ADMON. GRAL.,6800.0,6800.0,536.05
2018.0,9200,23300,ASISTENCIA A TRIBUNALES,8000.0,8000.0,3110.8
2018.0,9200,23301,OTRAS INDEMNIZACIONES,6000.0,6000.0,0.0
2018.0,9200,23302,INDEMNIZAC. POR RESPONSABILIDAD PATRIMONIAL,10000.0,10000.0,0.0
2018.0,9200,24000,PUBLICACIONES B.O.R.M. Y B.O.E.,18000.0,18000.0,10884.22
2018.0,9200,62300,MAQUINARIA Y OTRAS INVERS. ADMON. GRAL.,1000.0,6481.94,3395.0
2018.0,9200,62700,PTOS. PARTICIPATIVOS-PROGRAMAS ACTUACION,15000.0,15000.0,0.0
2018.0,9200,62702,PTOS. PARTICIPATIVOS- ACTUAC. SELECC. 2018,36546.62,36546.62,0.0
2018.0,9200,62900,ACTUAC. PREVENCION RIESGOS LABORALES EN EDIFICIOS,5000.0,5000.0,0.0
2018.0,9201,21000,MANT. DIVERSAS INFRAESTRUCTURAS EN PEDANIAS,7500.0,7500.0,0.0
2018.0,9201,22001,"PRENSA, REVISTAS,,, EN CENTROS SOCIALES PEDANIAS",1000.0,1000.0,0.0
2018.0,9201,22100,ENERGIA ELECTRICA EDIFICIOS PEDANIAS,9000.0,9000.0,2908.52
2018.0,9201,22200,MOVILIDAD PEDANIAS (SERV. TAXIS),0.0,0.0,0.0
2018.0,9201,22300,TRANSPORTE BANDA MUSICA Y OTR. ACTIV. PEDANIAS,1500.0,1500.0,371.5
2018.0,9201,22301,APOYO TRANSPORTE COLECTIVO PEDANIAS,12000.0,12000.0,1473.06
2018.0,9201,22601,TROFEOS Y OBSEQUIOS PEDANIAS,500.0,500.0,0.0
2018.0,9201,22602,PUBLICIDAD Y PROPAGANDA PEDANIAS,500.0,500.0,0.0
2018.0,9201,22606,TALLERES EN PEDANIAS,15500.0,15500.0,7729.5
2018.0,9201,22609,ACTIVIDADES CULTURALES EN PEDANIAS,5000.0,5000.0,550.0
2018.0,9201,22699,OTROS GASTOS DIVERSOS PEDANIAS,5000.0,5000.0,297.5
2018.0,9201,22700,LIMPIEZA EDIFICIOS PUBL. EN PEDANIAS,29567.52,29567.52,14783.76
2018.0,9201,22701,CONSERJES PARA CONTROL Y MTO. TELECENTROS,4920.0,4920.0,1800.0
2018.0,9201,24000,EDICIONES Y CARTELERIA PEDANIAS,500.0,500.0,0.0
2018.0,9201,60900,INVERSIONES EN PEDANIAS,0.0,3623.95,0.0
2018.0,924,48000,SUBVENCION FIESTAS LAS CAÑADAS,3500.0,3500.0,3500.0
2018.0,924,48001,SUBVENCION FIESTAS EL CAÑARICO,3500.0,3500.0,3500.0
2018.0,924,48002,SUBVENCION FIESTAS LA COSTERA,3500.0,3500.0,3500.0
2018.0,924,48003,SUBVENCION FIESTAS GEBAS,3500.0,3500.0,3500.0
2018.0,924,48004,SUBVENCION FIESTAS DE EL BERRO,3500.0,3500.0,3500.0
2018.0,924,48005,"""AUTO DE REYES"" ASOC. VEC. EL BERRO",2500.0,2500.0,2500.0
2018.0,924,48006,"""ENCUENTRO CUADRILLAS"" ASOC. CUADRILLAS BERRO",3500.0,3500.0,3500.0
2018.0,924,48007,"ASOC. VECINOS EL BERRO ""DINAMIZ. Y FUNCIONAM.""",450.0,450.0,450.0
2018.0,924,48008,"ASOC. ABEDUL EL BERRO ""DINAMIZ. Y FUNCIONAM.""",450.0,450.0,450.0
2018.0,924,48009,"ASOC. VECIONS LA COSTERA ""DINAMIZ. Y FUNCIONAM.""",900.0,900.0,900.0
2018.0,924,48010,"ASOC. VECIONS EL CAÑARICO ""DINAMIZ. Y FUNCIONAM.""",900.0,900.0,900.0
2018.0,924,48011,"ASOC. VECINOS GEBAS ""DINAMIZ. Y FUNCIONAM.""",900.0,900.0,900.0
2018.0,924,48012,"ASOC. VECIONS LAS CAÑADAS ""DINAMIZ. Y FUNCIONAM.""",900.0,900.0,900.0
2018.0,924,48013,"ASOC. VEC. LAS FLOTAS ""REHABILT. ANTIGUA ESCUELA""",15000.0,15000.0,0.0
2018.0,931,12000,RETRIB. BASICAS ADMON. FINANC.-A1,30352.45,30352.45,10520.55
2018.0,931,12001,RETRIB. BASICAS ADMON. FINANC.-A2,18180.97,18180.97,10569.57
2018.0,931,12003,RETRIB. BASICAS ADMON. FINANC.-C1,38863.0,38863.0,11649.5
2018.0,931,12004,RETRIB. BASICAS ADMON. FINANC.-C2,33523.5,33523.5,23977.51
2018.0,931,12005,RETRIB. BASICAS ADMON. FINANC.-E,9615.67,9615.67,5640.48
2018.0,931,12100,COMPLEMENTO DESTINO ADMON. FINANC.,80354.77,80354.77,30118.84
2018.0,931,12101,COMPLEMENTO ESPECIFICO ADMON. FINANC.,129487.1,129487.1,39945.0
2018.0,931,13100,PERSONAL LABORAL ADMON. FINANCIERA,0.0,0.0,390.74
2018.0,931,15000,PRODUCTIVIDAD FUNCIONARIOS ADMON. FINANCIERA,12764.15,12764.15,0.0
2018.0,931,16000,SEGURIDAD SOCIAL FUNCIONARIOS ADMON. FINANC.,84673.59,84673.59,0.0
2018.0,932,22500,GASTOS DE GESTION POR RECAUDACION DE TASAS E IMPUE,5000.0,5000.0,634.47
2018.0,932,22702,VALORACIONES Y PERITAJES DE INMUEBLES,5000.0,5000.0,217.8
2018.0,932,22708,GESTION INGRESOS MUNICIPALES,770285.24,770285.24,419461.18
2018.0,932,22799,ASISTENCIAS TECNICAS DE OTRAS EMPRESAS,5000.0,5000.0,0.0
2018.0,933,60900,COMEDOR Y SALON USOS MULTIPL. C.P. SIERRA ESPUÑA,0.0,251020.0,165586.57
2018.0,933,63200,REPARACION PISTA DE ATLETISMO,0.0,550000.0,0.0
2018.0,933,63201,OBRAS DE REPARAC. PABELLON ADOLFO SUAREZ,0.0,116016.01,0.0
2018.0,933,63202,"REMODELACION CASA CULTURA (TEJADOS, TECHOS..)",0.0,250000.0,0.0
2018.0,933,63203,PTOS. PART. ACONDIC. BASICO AUDITORIO TIERNO GALVA,0.0,100000.0,0.0
2018.0,941,46600,FEDERACION MUNICIPIOS R.MURCIA,5764.77,5764.77,5362.0
2018.0,944,46600,FEDERACION ESPAÑOLA MUNICIPIOS Y PROVINCIAS,1199.64,1199.64,1199.64
2018.0,1532,16004,SEG. SOC. PEONES AGRICOLAS CONS. COM. 2018,0.0,0.0,0.0
2018.0,1711,16000,SEGURIDAD SOCIAL FUNCIONARIOS (T.E.),0.0,0.0,0.0
2018.0,334,60900,MONUMENTOS Y PLACAS CONMEMORATIVAS,0.0,0.0,0.0
