#IDPARTIDA,AÑO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,PARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
10860.0,2016.0,N,,2310,21200,,MTO. CENTRO SERVICIOS SOCIALES,500.0,500.0,739.81,739.81,739.81,739.81,739.81,-239.81,-47.962,0.0,0.0,0.0,0.0,-239.81,0.0,0.0,0.0,0.0,0.0,240.2,147.962,147.962,100.0
10455.0,2016.0,N,,2310,22000,,MATERIAL OFICINA SERV. SOCIALES,500.0,500.0,116.84,116.84,116.84,31.64,31.64,383.16,76.632,0.0,0.0,0.0,0.0,383.16,0.0,0.0,85.2,0.0,0.0,116.84,23.368,23.368,27.079767203
10990.0,2016.0,N,,2310,22001,,BANCO DE LIBROS,6000.0,6000.0,6095.29,6095.29,6095.29,0.0,0.0,-95.29,-1.58816666667,0.0,0.0,0.0,0.0,-95.29,0.0,0.0,6095.29,0.0,0.0,0.0,101.588166667,101.588166667,0.0
10991.0,2016.0,N,,2310,22100,, ENERGIA ELECTRICA EDIFICIOS S.SOCIALES,15253.0,15253.0,14516.83,14516.83,14516.83,13844.24,13844.24,736.17,4.82639480758,0.0,0.0,0.0,0.0,736.17,0.0,0.0,672.59,0.0,0.0,0.0,95.1736051924,95.1736051924,95.366825953
10456.0,2016.0,N,,2310,22105,,"PROD. ALIMENTICIOS, ENVASES, COMIDA, AGUA",3800.0,4422.2,3492.95,3492.95,3492.95,2604.79,2604.79,307.05,6.94337659988,622.2,0.0,622.2,622.2,929.25,0.0,0.0,888.16,0.0,0.0,1226.8,78.9867034508,78.9867034508,74.5727823187
10992.0,2016.0,N,,2310,22188,,"(R.E.) PRODUCT. ALIMENT., ENVASES, COMIDA, AGUA",38.36,38.36,38.36,38.36,38.36,38.36,38.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10761.0,2016.0,N,,2310,22300,,TRANSPORTE USUARIOS CENTRO PSICOSOCIAL,24000.0,24000.0,14080.0,14080.0,14080.0,14080.0,14080.0,9920.0,41.3333333333,0.0,0.0,0.0,0.0,9920.0,0.0,0.0,0.0,0.0,0.0,0.0,58.6666666667,58.6666666667,100.0
11067.0,2016.0,N,,2310,22388,,R.E. TRANSP. USUARIOS CENTRO PSICOSOCIAL,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10993.0,2016.0,N,,2310,22602,,CAMPAÑA INFORM. PREVENCION ABSENTISMO ESCOLAR,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10994.0,2016.0,N,,2310,22605,,FORMAC.  POR RIESGO EXCLUSION SOCIAL/POBREZA,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45000.0,0.0,-45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11109.0,2016.0,N,,2310,22606,,INFORMAC. Y ORIENTAC. SOCIOLABORAL E INSERCION SO,0.0,45000.0,5525.33,5525.33,5525.33,5525.33,5525.33,1650.0,3.66666666667,45000.0,0.0,45000.0,37824.67,39474.67,0.0,0.0,0.0,0.0,0.0,43350.0,12.2785111111,12.2785111111,100.0
10995.0,2016.0,N,,2310,22608,,TALLER DINAMIZACION SOCIAL,15000.0,15000.0,14377.36,14377.36,14377.36,14377.36,14377.36,622.64,4.15093333333,0.0,0.0,0.0,0.0,622.64,0.0,0.0,0.0,0.0,0.0,14377.36,95.8490666667,95.8490666667,100.0
10457.0,2016.0,N,,2310,22609,,ACTIVIDADES VOLUNTARIADO,14500.0,14500.0,1569.8,1569.8,1569.8,1569.8,1569.8,12440.1,85.7937931034,0.0,0.0,0.0,490.1,12930.2,0.0,0.0,0.0,0.0,0.0,2055.9,10.8262068966,10.8262068966,100.0
10458.0,2016.0,N,,2310,22699,,ALOJAMIENTO TEMPORAL SITUAC. CRITICAS,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10839.0,2016.0,N,,2310,22704,,CONTRATO TRADUCTOR/MEDIADOR,17000.0,17000.0,6622.24,6622.24,6622.24,6622.24,6622.24,10377.76,61.0456470588,0.0,0.0,0.0,0.0,10377.76,0.0,0.0,0.0,0.0,0.0,0.0,38.9543529412,38.9543529412,100.0
10840.0,2016.0,N,,2310,22705,,CTO. SERVICIO VOLUNTARIADO,17586.61,17586.61,17586.6,17586.6,17586.6,17586.6,17586.6,0.01,5.68614417446e-05,0.0,0.0,0.0,0.0,0.010000000002,0.0,0.0,0.0,0.0,0.0,0.0,99.9999431386,99.9999431386,100.0
10459.0,2016.0,N,,2310,22706,,CTO. SERVICIO CENTRO ATENCION PSICOSOCIAL,76500.0,76500.0,83018.62,83018.62,83018.62,74781.13,74781.13,-6518.62,-8.52107189542,0.0,0.0,0.0,0.0,-6518.62,0.0,0.0,8237.49,0.0,0.0,28831.25,108.521071895,108.521071895,90.0775392316
10841.0,2016.0,N,,2310,22707,,CTO. SERVICIO AYUDA A DOMICILIO S.A.D,47000.0,47000.0,45676.89,45676.89,45676.89,41895.89,41895.89,1323.11,2.81512765957,0.0,0.0,0.0,0.0,1323.11,0.0,0.0,3781.0,0.0,0.0,0.0,97.1848723404,97.1848723404,91.7222910754
10842.0,2016.0,N,,2310,22708,,CONTRATO TELEASISTENCIA,39000.0,39000.0,32303.18,32303.18,32303.18,32303.18,32303.18,6696.82,17.1713333333,0.0,0.0,0.0,0.0,6696.82,0.0,0.0,0.0,0.0,0.0,0.0,82.8286666667,82.8286666667,100.0
10996.0,2016.0,N,,2310,22788,,"R.E. TELEASISTENCIA, S.A.D. Y S.C.D",879.2,879.2,879.2,879.2,879.2,879.2,879.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11068.0,2016.0,N,,2310,22789,,"R.E. CTOS. TRADUCTOR, VOLUNTARIADO, A.T.T. PSICOSO",2812.29,2812.29,2812.29,2812.29,2812.29,2812.29,2812.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10460.0,2016.0,N,,2310,22799,,CTO. SERVICIO COMIDAS A DOMICILIO,13000.0,13000.0,11066.54,11066.54,11066.54,11066.54,11066.54,1933.46,14.8727692308,0.0,0.0,0.0,0.0,1933.46,0.0,0.0,0.0,0.0,0.0,0.0,85.1272307692,85.1272307692,100.0
10461.0,2016.0,N,,2310,48000,,AYUDAS EMERGENCIA SOCIAL,45000.0,83533.0,79745.95,79745.95,79745.95,79745.95,79670.95,2454.45,2.9382998336,38533.0,0.0,38533.0,1332.6,3787.05,0.0,0.0,0.0,75.0,0.0,79838.95,95.4664024996,95.4664024996,99.9059513367
10463.0,2016.0,N,,2310,48002,,AYUDAS COMEDORES ESCOLARES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10464.0,2016.0,N,,2310,48003,,PREST. PARA APOYO FAMILIAR REINSERCION SOCIAL,82000.0,12000.0,20484.41,20484.41,20484.41,20484.41,20003.16,-8893.78,-74.1148333333,-70000.0,0.0,-70000.0,409.37,-8484.41,0.0,0.0,0.0,481.25,0.0,20793.78,170.703416667,170.703416667,97.6506523742
10465.0,2016.0,N,,2310,48004,,PRESTACIONES A FAMILIAS CON MENORES,51000.0,96000.0,36090.87,36090.87,36090.87,35494.56,35494.56,49475.09,51.5365520833,45000.0,0.0,45000.0,10434.04,59909.13,0.0,0.0,596.31,0.0,0.0,32449.3,37.59465625,37.59465625,98.3477538779
10466.0,2016.0,N,,2310,48005,,DESPLAZAMIENTO TRANSEUNTES C.A.D.,500.0,500.0,31.5,31.5,31.5,31.5,31.5,468.5,93.7,0.0,0.0,0.0,0.0,468.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,100.0
10467.0,2016.0,N,,2310,48006,,SUBV. ASOCIACIONES Y ONG´S,14000.0,14000.0,8049.74,8049.74,8049.74,8049.74,8049.74,0.0,0.0,0.0,0.0,0.0,5950.26,5950.26,0.0,0.0,0.0,0.0,0.0,14000.0,57.4981428571,57.4981428571,100.0
10468.0,2016.0,N,,2310,48007,,SUBVENCION CRUZ ROJA,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,100.0,100.0,100.0
10997.0,2016.0,N,,2310,48088,,R.E. AYUDAS COMEDORES ESCOLARES,293.94,293.94,293.94,293.94,293.94,293.94,293.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.94,100.0,100.0,100.0
11089.0,2016.0,N,,2310,62500,,EQUIPAMIENTO CENTRO S. SOCIALES,1500.0,1500.0,914.76,914.76,914.76,914.76,914.76,585.24,39.016,0.0,0.0,0.0,0.0,585.24,0.0,0.0,0.0,0.0,0.0,756.0,60.984,60.984,100.0
11090.0,2016.0,N,,2310,62501,,EQUIPAMIENTO VIVIENDA COLECTIVA,2500.0,8000.0,2478.85,2478.85,2478.85,2478.85,2478.85,5521.15,69.014375,5500.0,0.0,5500.0,0.0,5521.15,0.0,0.0,0.0,0.0,0.0,2478.85,30.985625,30.985625,100.0
10917.0,2016.0,N,,2311,13002,,RECUPERACION RESTO PAGA EXTRA DIC.2012,0.0,0.0,1451.58,1451.58,1451.58,1451.58,1451.58,-1451.58,0.0,0.0,0.0,0.0,0.0,-1451.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10469.0,2016.0,N,,2311,13100,,PERSONAL LABORAL TEMPORAL C.ATENCION TEMPRANA,42330.98,42330.98,31822.74,31822.74,31822.74,31822.74,31822.74,10508.24,24.8239941527,0.0,0.0,0.0,0.0,10508.24,0.0,0.0,0.0,0.0,0.0,0.0,75.1760058473,75.1760058473,100.0
10470.0,2016.0,N,,2311,15001,,PRODUCTIVIDAD LABORALES C.ATENCION TEMPRANA,1619.4,1619.4,2046.27,2046.27,2046.27,2046.27,2046.27,-426.87,-26.3597628751,0.0,0.0,0.0,0.0,-426.87,0.0,0.0,0.0,0.0,0.0,0.0,126.359762875,126.359762875,100.0
10471.0,2016.0,N,,2311,16001,,SEG. SOCIAL PERSONAL LABORAL C.ATENCION TEMPRANA,13588.24,13588.24,10977.47,10977.47,10977.47,10977.47,10977.47,2610.77,19.2134522204,0.0,0.0,0.0,0.0,2610.77,0.0,0.0,0.0,0.0,0.0,0.0,80.7865477796,80.7865477796,100.0
10472.0,2016.0,N,,2311,22699,,GTOS. DIVERSOS CENTRO ATENCION TEMPRANA,1500.0,1500.0,1143.49,1143.49,1143.49,1143.49,1143.49,356.15,23.7433333333,0.0,0.0,0.0,0.36,356.51,0.0,0.0,0.0,0.0,0.0,1106.2,76.2326666667,76.2326666667,100.0
10473.0,2016.0,N,,2311,22706,,SERVICIO FISIOTERAPIA C.A.T,12500.0,12500.0,11750.4,11750.4,11750.4,11750.4,11750.4,749.6,5.9968,0.0,0.0,0.0,0.0,749.6,0.0,0.0,0.0,0.0,0.0,0.0,94.0032,94.0032,100.0
11091.0,2016.0,N,,2311,62500,,INVERSIONES EN C.A.T.,1000.0,1000.0,650.0,650.0,650.0,650.0,650.0,350.0,35.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,650.0,65.0,65.0,100.0
10998.0,2016.0,N,,2312,21300,,"MTO. C.E.D. ""LAS SALINAS""",600.0,600.0,328.88,328.88,328.88,75.24,75.24,271.12,45.1866666667,0.0,0.0,0.0,0.0,271.12,0.0,0.0,253.64,0.0,0.0,0.0,54.8133333333,54.8133333333,22.8776453418
10474.0,2016.0,N,,2312,22000,,"MATERIAL FUNGIBLE C.E.D. ""LAS SALINAS""",1400.0,777.8,879.96,879.96,879.96,879.96,879.96,-102.16,-13.1344818719,-622.2,0.0,-622.2,0.0,-102.16,0.0,0.0,0.0,0.0,0.0,785.34,113.134481872,113.134481872,100.0
10999.0,2016.0,N,,2312,22105,,"GASTRONOMIA C.E.D. ""LAS SALINAS""",200.0,200.0,759.92,759.92,759.92,0.0,0.0,-559.92,-279.96,0.0,0.0,0.0,0.0,-559.92,0.0,0.0,759.92,0.0,0.0,739.93,379.96,379.96,0.0
11000.0,2016.0,N,,2312,22601,,"OBSEQUIOS USUARIOS C.E.D. ""LAS SALINAS""",300.0,300.0,54.75,54.75,54.75,0.0,0.0,245.25,81.75,0.0,0.0,0.0,0.0,245.25,0.0,0.0,54.75,0.0,0.0,0.0,18.25,18.25,0.0
10845.0,2016.0,N,,2312,22709,,"CTO. SERVICIOS CATERING C.E.D. ""LAS SALINAS""",28000.0,28000.0,24358.6,24358.6,24358.6,24358.6,24358.6,3641.4,13.005,0.0,0.0,0.0,0.0,3641.4,0.0,0.0,0.0,0.0,0.0,0.0,86.995,86.995,100.0
11132.0,2016.0,N,,2312,22788,,"R.E. CTO. SERVICIOS CATERING C.E.D. ""LAS SALINAS""",0.0,2142.32,2142.32,2142.32,2142.32,2142.32,2142.32,0.0,0.0,2142.32,0.0,2142.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10475.0,2016.0,N,,2312,22799,,"CTO. SERVICIO GESTION C.E.D. ""LAS SALINAS""",180000.0,180000.0,176799.96,176799.96,176799.96,176799.96,176799.96,3200.04,1.7778,0.0,0.0,0.0,0.0,3200.04,0.0,0.0,0.0,0.0,0.0,0.0,98.2222,98.2222,100.0
11069.0,2016.0,N,,2312,62505,,"EQUIPAMIENTO C.E.D. ""LAS SALINAS""",4000.0,4000.0,3560.77,3560.77,3560.77,3560.77,3560.77,437.65,10.94125,0.0,0.0,0.0,1.58,439.23,0.0,0.0,0.0,0.0,0.0,3562.35,89.01925,89.01925,100.0
10942.0,2016.0,N,,2313,21200,,MTO. C.E.D MAYORES,200.0,200.0,506.99,506.99,506.99,506.99,506.99,-306.99,-153.495,0.0,0.0,0.0,0.0,-306.99,0.0,0.0,0.0,0.0,0.0,446.57,253.495,253.495,100.0
10476.0,2016.0,N,,2313,21300,,MTO. MAQUINARIA C.E.D. MAYORES,1000.0,1000.0,79.33,79.33,79.33,43.13,43.13,920.67,92.067,0.0,0.0,0.0,0.0,920.67,0.0,0.0,36.2,0.0,0.0,0.0,7.933,7.933,54.3678305811
11001.0,2016.0,N,,2313,21388,,R.E.  MTO. MAQUINARIA C.E.D. MAYORES,126.55,126.55,126.55,126.55,126.55,126.55,126.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10477.0,2016.0,N,,2313,22000,,MATERIAL FUNGIBLE C.E.D. MAYORES,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,1200.0,100.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10478.0,2016.0,N,,2313,22103,,COMBUSTIBLE CALEFACCION C.E.D. MAYORES,300.0,300.0,379.45,379.45,379.45,310.81,310.81,-79.45,-26.4833333333,0.0,0.0,0.0,0.0,-79.45,0.0,0.0,68.64,0.0,0.0,0.0,126.483333333,126.483333333,81.910660166
11140.0,2016.0,N,,2313,22105,,COMIDA NAVIDAD USUARIOS C.E.D. DE MAYORES,0.0,0.0,759.22,759.22,759.22,759.22,759.22,-759.92,0.0,0.0,0.0,0.0,0.7,-759.22,0.0,0.0,0.0,0.0,0.0,759.92,0.0,0.0,100.0
11002.0,2016.0,N,,2313,22601,,OBSEQUIOS USUARIOS C.E.D. MAYORES,300.0,300.0,250.0,250.0,250.0,250.0,250.0,-310.0,-103.333333333,0.0,0.0,0.0,360.0,50.0,0.0,0.0,0.0,0.0,0.0,610.0,83.3333333333,83.3333333333,100.0
10479.0,2016.0,N,,2313,22799,,GESTION DEL C.E.D. DE MAYORES,211000.0,211000.0,210353.88,210353.88,210353.88,210353.88,210353.88,646.12,0.306218009479,0.0,0.0,0.0,0.0,646.12,0.0,0.0,0.0,0.0,0.0,0.0,99.6937819905,99.6937819905,100.0
10957.0,2016.0,N,,2313,62500,,EQUIPAMIENTO C.E.D DE MAYORES,4000.0,4000.0,3709.26,3709.26,3709.26,3709.26,3709.26,251.78,6.2945,0.0,0.0,0.0,38.96,290.74,0.0,0.0,0.0,0.0,0.0,3748.22,92.7315,92.7315,100.0
11115.0,2016.0,N,,2314,21200,,MANTENIMIENTO CENTRO DE MAYORES,0.0,0.0,4.99,4.99,4.99,4.99,4.99,-4.99,0.0,0.0,0.0,0.0,0.0,-4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10834.0,2016.0,N,,2314,21300,,MANTENIM. MAQUINARIA CENTRO DE MAYORES,0.0,0.0,831.14,831.14,831.14,479.57,479.57,-831.14,0.0,0.0,0.0,0.0,0.0,-831.14,0.0,0.0,351.57,0.0,0.0,351.57,0.0,0.0,57.700267103
10944.0,2016.0,N,,2314,22000,,MATERIAL OFICINA CENTRO DE MAYORES,1500.0,1500.0,316.29,316.29,316.29,316.29,316.29,1183.7,78.9133333333,0.0,0.0,0.0,0.00999999999999,1183.71,0.0,0.0,0.0,0.0,0.0,316.3,21.086,21.086,100.0
10480.0,2016.0,N,,2314,22001,,PRENSA Y REVISTA CENTRO MAYORES,1500.0,1500.0,1331.6,1331.6,1331.6,1218.6,1218.6,168.4,11.2266666667,0.0,0.0,0.0,0.0,168.4,0.0,0.0,113.0,0.0,0.0,0.0,88.7733333333,88.7733333333,91.5139681586
10777.0,2016.0,N,,2314,22105,,GASTRONOMIA CENTRO DE MAYORES,10850.0,10850.0,10319.49,10319.49,10319.49,10207.11,10207.11,380.51,3.50700460829,0.0,0.0,0.0,150.0,530.51,0.0,0.0,112.38,0.0,0.0,4487.32,95.1105069124,95.1105069124,98.9109926944
11003.0,2016.0,N,,2314,22188,,R.E.  GASTRONOMIA MAYORES,296.4,296.4,296.4,296.4,296.4,296.4,296.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10877.0,2016.0,N,,2314,22601,,TROFEOS Y OBSEQUIOS PARA MAYORES,1386.6,1386.6,657.07,657.07,657.07,182.07,182.07,729.53,52.6128660032,0.0,0.0,0.0,0.0,729.53,0.0,0.0,475.0,0.0,0.0,657.07,47.3871339968,47.3871339968,27.7093764743
10481.0,2016.0,N,,2314,22609,,ACTUACIONES Y ACTIVIDADES  MAYORES,5350.0,5350.0,4047.94,4047.94,4047.94,2145.44,2145.44,1090.06,20.374953271,0.0,0.0,0.0,212.0,1302.06,0.0,0.0,1902.5,0.0,0.0,3938.71,75.6624299065,75.6624299065,53.0007855848
10482.0,2016.0,N,,2314,22699,,GTOS. DIVERSOS CENTRO MAYORES,2380.0,2380.0,1204.0,1204.0,1204.0,720.0,720.0,1138.8,47.8487394958,0.0,0.0,0.0,37.2,1176.0,0.0,0.0,484.0,0.0,0.0,1199.46,50.5882352941,50.5882352941,59.8006644518
10483.0,2016.0,N,,2314,22701,,ORGANIZ. CENTRO MAYORES - CONSERJE,18200.0,18200.0,15400.0,15400.0,15400.0,15400.0,15400.0,2800.0,15.3846153846,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6153846154,84.6153846154,100.0
11004.0,2016.0,N,,2314,22788,,R.E.  TALLERES CONCEJALIA MAYORES,181.0,181.0,181.0,181.0,181.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10774.0,2016.0,N,,2314,22790,,SONORIZAC. E ILUMINAC. ACTIVIDADES MAYORES,653.4,653.4,0.0,0.0,0.0,0.0,0.0,653.4,100.0,0.0,0.0,0.0,0.0,653.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10484.0,2016.0,N,,2314,22799,,TALLERES CONCEJALIA MAYORES,19880.0,19880.0,13464.25,13464.25,13464.25,13464.25,13464.25,6415.75,32.2723843058,0.0,0.0,0.0,0.0,6415.75,0.0,0.0,0.0,0.0,0.0,136.0,67.7276156942,67.7276156942,100.0
10485.0,2016.0,N,,2314,48000,,PREMIOS CONCURSOS PERSONAS MAYORES,1000.0,1000.0,600.0,600.0,600.0,540.0,540.0,150.0,15.0,0.0,0.0,0.0,250.0,400.0,0.0,0.0,60.0,0.0,0.0,850.0,60.0,60.0,90.0
11133.0,2016.0,N,,2314,48088,,R.E. PREMIOS CONCURSO PERSONAS MAYORES,0.0,100.0,100.0,100.0,100.0,60.0,60.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,100.0,100.0,60.0
11092.0,2016.0,N,,2314,62500,,EQUIPAMIENTO CENTRO DE MAYORES,2000.0,2000.0,1276.55,1276.55,1276.55,1276.55,1276.55,723.45,36.1725,0.0,0.0,0.0,0.0,723.45,0.0,0.0,0.0,0.0,0.0,1276.55,63.8275,63.8275,100.0
10486.0,2016.0,N,,2411,12001,,RETRIB. BASICAS EMPLEO-A2,47614.68,47614.68,54671.83,54671.83,54671.83,54671.83,54671.83,-7057.15,-14.8213744165,0.0,0.0,0.0,0.0,-7057.15,0.0,0.0,0.0,0.0,0.0,0.0,114.821374416,114.821374416,100.0
10487.0,2016.0,N,,2411,12004,,RETRIB. BASICAS EMPLEO-C2,9726.36,9726.36,11369.21,11369.21,11369.21,11369.21,11369.21,-1642.85,-16.8906970336,0.0,0.0,0.0,0.0,-1642.85,0.0,0.0,0.0,0.0,0.0,0.0,116.890697034,116.890697034,100.0
10906.0,2016.0,N,,2411,12007,,RECUPERACION RESTO PAGA EXTRA DIC.2012,0.0,0.0,3936.74,3936.74,3936.74,3936.74,3936.74,-3936.74,0.0,0.0,0.0,0.0,0.0,-3936.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
10488.0,2016.0,N,,2411,12100,,COMPLEMENTO DESTINO EMPLEO,32536.84,32536.84,27104.93,27104.93,27104.93,27104.93,27104.93,5431.91,16.6946452083,0.0,0.0,0.0,0.0,5431.91,0.0,0.0,0.0,0.0,0.0,0.0,83.3053547917,83.3053547917,100.0
10489.0,2016.0,N,,2411,12101,,COMPL. ESPECIFICO EMPLEO,36879.77,36879.77,31725.67,31725.67,31725.67,31725.67,31725.67,5154.1,13.9754125365,0.0,0.0,0.0,0.0,5154.1,0.0,0.0,0.0,0.0,0.0,0.0,86.0245874635,86.0245874635,100.0
10919.0,2016.0,N,,2411,13002,,RECUPERACION RESTO PAGA EXTRA DIC.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10490.0,2016.0,N,,2411,13100,,PERSONAL LABORAL TEMPORAL EMPLEO,729.61,729.61,0.0,0.0,0.0,0.0,0.0,729.61,100.0,0.0,0.0,0.0,0.0,729.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10491.0,2016.0,N,,2411,15000,,PRODUCTIVIDAD FUNCIONARIOS EMPLEO,4753.41,4753.41,5123.5,5123.5,5123.5,5123.5,5123.5,-370.09,-7.78577905125,0.0,0.0,0.0,0.0,-370.09,0.0,0.0,0.0,0.0,0.0,0.0,107.785779051,107.785779051,100.0
10492.0,2016.0,N,,2411,16000,,SEGURIDAD SOCIAL FUNCIONARIOS EMPLEO,33644.33,33644.33,33518.4,33518.4,33518.4,33518.4,33518.4,125.93,0.374297838596,0.0,0.0,0.0,0.0,125.93,0.0,0.0,0.0,0.0,0.0,0.0,99.6257021614,99.6257021614,100.0
10493.0,2016.0,N,,2411,16001,,SEG. SOCIAL PERSONAL LABORAL EMPLEO,12.04,12.04,0.0,0.0,0.0,0.0,0.0,12.04,100.0,0.0,0.0,0.0,0.0,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10494.0,2016.0,N,,2411,22000,,MATERIAL DE OFICINA EMPLEO,3600.0,3600.0,612.18,612.18,612.18,612.18,612.18,2285.56,63.4877777778,0.0,0.0,0.0,702.26,2987.82,0.0,0.0,0.0,0.0,0.0,1314.44,17.005,17.005,100.0
11005.0,2016.0,N,,2411,22100,,ENERGIA ELECTRICA EDIFICIOS EMPLEO,3922.12,3922.12,3474.94,3474.94,3474.94,2926.19,2926.19,447.18,11.4014869509,0.0,0.0,0.0,0.0,447.18,0.0,0.0,548.75,0.0,0.0,0.0,88.5985130491,88.5985130491,84.2083604321
11112.0,2016.0,N,,2411,22105,,GASTOS PARA CLAUSURA DE JORNADAS Y CURSOS,0.0,0.0,16.72,16.72,16.72,16.72,16.72,-16.72,0.0,0.0,0.0,0.0,0.0,-16.72,0.0,0.0,0.0,0.0,0.0,16.72,0.0,0.0,100.0
11006.0,2016.0,N,,2411,22188,,R.E.  GTOS. CLAUSURA CURSO EMPLEO,120.37,120.37,120.37,120.37,120.37,120.37,120.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
10933.0,2016.0,N,,2411,22602,,PUBLICIDAD Y PROPAGANDA DESARROLLO LOCAL,0.0,0.0,605.0,605.0,605.0,605.0,605.0,-968.0,0.0,0.0,0.0,0.0,363.0,-605.0,0.0,0.0,0.0,0.0,0.0,968.0,0.0,0.0,100.0
10495.0,2016.0,N,,2411,22606,,ACCIONES FORMATIVAS COLABOR. CON S.E.F.,10000.0,10000.0,6520.0,6520.0,6520.0,6520.0,6520.0,3480.0,34.8,0.0,0.0,0.0,0.0,3480.0,0.0,0.0,0.0,0.0,0.0,6520.0,65.2,65.2,100.0
10653.0,2016.0,N,,2411,22608,,CURSO OPERAC. AUX. SERV. ADMINISTRATIVOS,0.0,36064.95,25841.43,25841.43,25841.43,25841.43,25841.43,10100.5,28.0064162019,36064.95,36064.95,0.0,123.02,10223.52,0.0,0.0,0.0,0.0,0.0,5021.35,71.6524769894,71.6524769894,100.0
10879.0,2016.0,N,,2411,22609,,GASTOS DIVERSOS AGUAS MINEROM. Y BALNEARIO,8000.0,8000.0,499.41,499.41,499.41,499.41,499.41,7500.59,93.757375,0.0,0.0,0.0,0.0,7500.59,0.0,0.0,0.0,0.0,0.0,0.0,6.242625,6.242625,100.0
10496.0,2016.0,N,,2411,22699,,GTOS. CORRIENTES EMPLEO,8000.0,8000.0,1213.36,1213.36,1213.36,511.1,511.1,6786.64,84.833,0.0,0.0,0.0,0.0,6786.64,0.0,0.0,702.26,0.0,0.0,511.1,15.167,15.167,42.1227006
10497.0,2016.0,N,,2411,47000,,"CUOTA PARTICIPACION ""INTEGRAL""",14000.0,14000.0,12285.66,12285.66,12285.66,12285.66,12285.66,1714.34,12.2452857143,0.0,0.0,0.0,0.0,1714.34,0.0,0.0,0.0,0.0,0.0,0.0,87.7547142857,87.7547142857,100.0
